ItemName,ItemID,BasePrice,SellPrice,PriceCoefficient,Weight,Width,Height,InventorySize,CategoryID,SubcategoryID,ShopName,PriceSource,StackCapacity,VisualName,CatalogVisualPath,IconVisualName,CatalogIconPath,DroppedVisualName,CatalogDroppedPath
Sight_13,ef356100-8e19-42ac-ad45-1a6629592ffa,6850,6850,1.00,0.4,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_13/Sight_13.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_13/Sight_13.prefab,Weapons/Modules/Sights/Sight_13/Sight_13_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_13/Sight_13_GUI.prefab,Weapons/Modules/Sights/Sight_13/Sight_13_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_13/Sight_13_Dropped.prefab
Sight_14,a8e9e196-51e8-4e40-8c11-a43b5c2fdbe0,4500,4500,1.00,0.5,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_14/Sight_14.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_14/Sight_14.prefab,Weapons/Modules/Sights/Sight_14/Sight_14_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_14/Sight_14_GUI.prefab,Weapons/Modules/Sights/Sight_14/Sight_14_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_14/Sight_14_Dropped.prefab
Sight_15,0c5125aa-4d25-4512-bb5b-03167c123e22,5000,5000,1.00,0.6,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_15/Sight_15.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_15/Sight_15.prefab,Weapons/Modules/Sights/Sight_15/Sight_15_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_15/Sight_15_GUI.prefab,Weapons/Modules/Sights/Sight_15/Sight_15_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_15/Sight_15_Dropped.prefab
Sight_16,0a92e93b-a479-40c5-9156-181eb04096a4,7000,7000,1.00,0.6,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_16/Sight_16.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_16/Sight_16.prefab,Weapons/Modules/Sights/Sight_16/Sight_16_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_16/Sight_16_GUI.prefab,Weapons/Modules/Sights/Sight_16/Sight_16_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_16/Sight_16_Dropped.prefab
Sight_17,24ea38dd-e313-4303-a077-331d80de2694,5000,5000,1.00,0.7,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_17/Sight_17.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_17/Sight_17.prefab,Weapons/Modules/Sights/Sight_17/Sight_17_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_17/Sight_17_GUI.prefab,Weapons/Modules/Sights/Sight_17/Sight_17_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_17/Sight_17_Dropped.prefab
Sight_18,e57105aa-ffdc-426e-a261-f208ad5f06c7,2920,2920,1.00,0.4,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_18/Sight_18.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_18/Sight_18.prefab,Weapons/Modules/Sights/Sight_18/Sight_18_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_18/Sight_18_GUI.prefab,Weapons/Modules/Sights/Sight_18/Sight_18_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_18/Sight_18_Dropped.prefab
Sight_19,d41a5b80-05d8-434d-9652-4021ffa2769d,2700,2700,1.00,0.4,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_19/Sight_19.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_19/Sight_19.prefab,Weapons/Modules/Sights/Sight_19/Sight_19_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_19/Sight_19_GUI.prefab,Weapons/Modules/Sights/Sight_19/Sight_19_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_19/Sight_19_Dropped.prefab
Sight_20,a5535eb8-ba62-4724-9903-4845bb0b4afd,34850,34850,1.00,1,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_20/Sight_20.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_20/Sight_20.prefab,Weapons/Modules/Sights/Sight_20/Sight_20_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_20/Sight_20_GUI.prefab,Weapons/Modules/Sights/Sight_20/Sight_20_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_20/Sight_20_Dropped.prefab
Sight_21,ae596355-675d-4799-ac00-8f52a81977c3,23000,23000,1.00,0.6,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_21/Sight_21.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_21/Sight_21.prefab,Weapons/Modules/Sights/Sight_21/Sight_21_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_21/Sight_21_GUI.prefab,Weapons/Modules/Sights/Sight_21/Sight_21_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_21/Sight_21_Dropped.prefab
Sight_22,930bbdd3-a95b-40a6-a741-dbd894206ac1,16000,16000,1.00,1.1,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_22/Sight_22.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_22/Sight_22.prefab,Weapons/Modules/Sights/Sight_22/Sight_22_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_22/Sight_22_GUI.prefab,Weapons/Modules/Sights/Sight_22/Sight_22_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_22/Sight_22_Dropped.prefab
Sight_23,5b6f373c-f022-4ebc-9e0b-2c8d82c41798,5100,5100,1.00,0.5,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_23/Sight_23.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_23/Sight_23.prefab,Weapons/Modules/Sights/Sight_23/Sight_23_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_23/Sight_23_GUI.prefab,Weapons/Modules/Sights/Sight_23/Sight_23_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_23/Sight_23_Dropped.prefab
Sight_24,22e83fd7-f87d-4d80-be6e-f85056341e94,3800,3800,1.00,0.5,2,1,2,20,8,None (default),Repository TextAsset,,Weapons/Modules/Sights/Sight_24/Sight_24.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_24/Sight_24.prefab,Weapons/Modules/Sights/Sight_24/Sight_24_GUI.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_24/Sight_24_GUI.prefab,Weapons/Modules/Sights/Sight_24/Sight_24_Dropped.prefab,Assets/Prefabs/Items/Weapons/Modules/Sights/Sight_24/Sight_24_Dropped.prefab
Silicone,31b94be9-bf8d-431f-b287-d0b046c74c57,180,180,1.00,6,2,1,2,17,62,None (default),Repository TextAsset,10,Loot/Torpex/Silicone.prefab,Assets/Prefabs/Items/Loot/Torpex/Silicone.prefab,Loot/Torpex/Silicone_GUI.prefab,Assets/Prefabs/Items/Loot/Torpex/Silicone_GUI.prefab,Loot/Torpex/Silicone_Dropped.prefab,Assets/Prefabs/Items/Loot/Torpex/Silicone_Dropped.prefab
Silver Safestash,a6c2b2e0-d3a3-478c-bbbe-10faf6a99eab,0,0,1.00,0.5,2,2,4,22,78,None (default),Repository TextAsset,,Items/Droid/Safe_Stash_White.prefab,Assets/Prefabs/Items/Droid/Safe_Stash_White.prefab,Items/Droid/Safe_Stash_White_GUI.prefab,Assets/Prefabs/Items/Droid/Safe_Stash_White_GUI.prefab,,
Skill_SecondaryWeaponSlot,f6ef0445-19e8-4a8d-857b-d6cb6c3e922d,0,0,1.00,0,1,1,1,36,,None (default),Repository TextAsset,,,,,,,
Skill_SoundLocator,9a5d17ef-1040-4733-bec6-a3b7d67a6fc4,0,0,1.00,0,1,1,1,36,,None (default),Repository TextAsset,,,,,,,
Slag granulated,bb20942a-0500-4939-ac4e-bb809700c304,1,1,1.00,0.2,1,1,1,17,62,None (default),Repository TextAsset,500,Loot/Granulate/Granulate_Slag.prefab,Assets/Prefabs/Items/Loot/Granulate/Granulate_Slag.prefab,Loot/Granulate/Granulate_Slag_GUI.prefab,Assets/Prefabs/Items/Loot/Granulate/Granulate_Slag_GUI.prefab,,
Sling backpack,74b1c8af-bf63-442b-aecc-79ebe5afc444,150,105,0.70,0.4,2,2,4,5,,SIMPLESHOP01,Repository TextAsset,,Outfits/Backpacks/Backpack_Sling/Backpack_Sling.prefab,Assets/Prefabs/Items/Outfits/Backpacks/Backpack_Sling/Backpack_Sling.prefab,Outfits/Backpacks/Backpack_Sling/Backpack_Sling_GUI.prefab,Assets/Prefabs/Items/Outfits/Backpacks/Backpack_Sling/Backpack_Sling_GUI.prefab,Outfits/Backpacks/Backpack_Sling/Backpack_Sling_Dropped.prefab,Assets/Prefabs/Items/Outfits/Backpacks/Backpack_Sling/Backpack_Sling_Dropped.prefab
Slugger Authenticator Chip,8e7e08aa-e259-4362-b702-ac8ae0ad7e23,40,40,1.00,0.025,1,1,1,29,,None (default),Repository TextAsset,,Items/Droid/Identification_Chip.prefab,Assets/Prefabs/Items/Droid/Identification_Chip.prefab,Items/Droid/Identification_Chip_GUI.prefab,Assets/Prefabs/Items/Droid/Identification_Chip_GUI.prefab,,
SMG_02_Barrel_03,03cc26cf-8aeb-4b0f-aa58-ea3715d77b0b,8000,8000,1.00,0.8,3,1,3,20,12,None (default),Repository TextAsset,,Weapons/SMG/ETA45/ETA45_Barrel_3.prefab,Assets/Prefabs/Items/Weapons/SMG/ETA45/ETA45_Barrel_3.prefab,Weapons/SMG/ETA45/GUI/ETA45_Barrel_3_GUI.prefab,Assets/Prefabs/Items/Weapons/SMG/ETA45/GUI/ETA45_Barrel_3_GUI.prefab,Weapons/SMG/ETA45/ETA45_Barrel_3_Dropped.prefab,Assets/Prefabs/Items/Weapons/SMG/ETA45/ETA45_Barrel_3_Dropped.prefab
SMG_02_Butt_02,0099bf36-a254-466a-a383-5555264bf07e,8000,8000,1.00,0.5,2,1,2,20,11,PEDLAR,Repository TextAsset,,Weapons/SMG/ETA45/ETA45_ErgoButt_2.prefab,Assets/Prefabs/Items/Weapons/SMG/ETA45/ETA45_ErgoButt_2.prefab,Weapons/SMG/ETA45/GUI/ETA45_ErgoButt_2_GUI.prefab,Assets/Prefabs/Items/Weapons/SMG/ETA45/GUI/ETA45_ErgoButt_2_GUI.prefab,Weapons/SMG/ETA45/ETA45_ErgoButt_2_Dropped.prefab,Assets/Prefabs/Items/Weapons/SMG/ETA45/ETA45_ErgoButt_2_Dropped.prefab
SMG_02_Magazine_03,16e4bbb1-ffe5-465e-93d3-f66d08592614,6000,6000,1.00,2,1,2,2,20,7,None (default),Repository TextAsset,,Weapons/SMG/ETA45/ETA45_Magazine_2.prefab,Assets/Prefabs/Items/Weapons/SMG/ETA45/ETA45_Magazine_2.prefab,Weapons/SMG/ETA45/GUI/ETA45_Magazine_2_GUI.prefab,Assets/Prefabs/Items/Weapons/SMG/ETA45/GUI/ETA45_Magazine_2_GUI.prefab,Weapons/SMG/ETA45/ETA45_Magazine_2_Dropped.prefab,Assets/Prefabs/Items/Weapons/SMG/ETA45/ETA45_Magazine_2_Dropped.prefab
Sneaker,cf255a97-31ec-4d06-8e48-716c5f48665d,180,180,1.00,0.7,2,1,2,17,61,None (default),Repository TextAsset,2,Loot/Sneakers/Sneakers.prefab,Assets/Prefabs/Items/Loot/Sneakers/Sneakers.prefab,Loot/Sneakers/Sneakers_GUI.prefab,Assets/Prefabs/Items/Loot/Sneakers/Sneakers_GUI.prefab,,
SniperRifle_01_Barrel_02,a2b1e531-ddbb-4a68-a8ef-6768e89345ae,15000,15000,1.00,0.7,3,1,3,20,12,None (default),Repository TextAsset,,Weapons/MarksmanRifles/DVS/DVS_Barrel_02.prefab,Assets/Prefabs/Items/Weapons/MarksmanRifles/DVS/DVS_Barrel_02.prefab,Weapons/MarksmanRifles/DVS/GUI/DVS_Barrel_02_GUI.prefab,Assets/Prefabs/Items/Weapons/MarksmanRifles/DVS/GUI/DVS_Barrel_02_GUI.prefab,Weapons/MarksmanRifles/DVS/DVS_Barrel_02_Dropped.prefab,Assets/Prefabs/Items/Weapons/MarksmanRifles/DVS/DVS_Barrel_02_Dropped.prefab
SniperRifle_01_Butt_03,9a591c73-b524-4f79-bdab-b3dfa8034bab,12000,12000,1.00,1.6,2,1,2,20,11,None (default),Repository TextAsset,,,,,,,
SniperRifle_01_Receiver_03,9835e4f5-b2fc-4de7-a44e-5ece6414717e,27000,27000,1.00,2.2,3,1,3,20,13,None (default),Repository TextAsset,,Weapons/MarksmanRifles/DVS/DVS_Receiver_3.prefab,Assets/Prefabs/Items/Weapons/MarksmanRifles/DVS/DVS_Receiver_3.prefab,Weapons/MarksmanRifles/DVS/GUI/DVS_Receiver_3_GUI.prefab,Assets/Prefabs/Items/Weapons/MarksmanRifles/DVS/GUI/DVS_Receiver_3_GUI.prefab,Weapons/MarksmanRifles/DVS/DVS_Receiver_3_Dropped.prefab,Assets/Prefabs/Items/Weapons/MarksmanRifles/DVS/DVS_Receiver_3_Dropped.prefab
SniperRifle_04_Magazine_02,b4b5954b-ffd5-496d-aaa5-971a1bf3db54,10000,10000,1.00,0.5,1,1,1,20,7,None (default),Repository TextAsset,,Weapons/SniperRifles/Mosin/Mosin_Magazine_2.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/Mosin/Mosin_Magazine_2.prefab,Weapons/SniperRifles/Mosin/GUI/Mosin_Magazine_2_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/Mosin/GUI/Mosin_Magazine_2_GUI.prefab,Weapons/SniperRifles/Mosin/Mosin_Magazine_2_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/Mosin/Mosin_Magazine_2_Dropped.prefab
SniperRifle_04_RifleStock_03,b16ef76f-e44a-4f94-bb4f-20cb45737c22,28000,28000,1.00,2,4,1,4,20,15,None (default),Repository TextAsset,,Weapons/SniperRifles/Mosin/Mosin_Receiver_3.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/Mosin/Mosin_Receiver_3.prefab,Weapons/SniperRifles/Mosin/GUI/Mosin_Receiver_3_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/Mosin/GUI/Mosin_Receiver_3_GUI.prefab,Weapons/SniperRifles/Mosin/Mosin_Receiver_3_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/Mosin/Mosin_Receiver_3_Dropped.prefab
SniperRifle_04_RifleStock_04,b2afd4b9-b64c-453b-9d5b-1036c31f5c62,40000,40000,1.00,1.1,4,1,4,20,15,None (default),Repository TextAsset,,Weapons/SniperRifles/Mosin/Mosin_Receiver_4.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/Mosin/Mosin_Receiver_4.prefab,Weapons/SniperRifles/Mosin/GUI/Mosin_Receiver_4_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/Mosin/GUI/Mosin_Receiver_4_GUI.prefab,Weapons/SniperRifles/Mosin/Mosin_Receiver_4_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/Mosin/Mosin_Receiver_4_Dropped.prefab
SniperRifle_05,8da3a95c-7274-4d22-ae9b-c3b34ea0ddd7,20400,20400,1.00,4,2,1,2,1,5,None (default),Repository TextAsset,,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05.prefab,Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_GUI.prefab,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Dropped.prefab
SniperRifle_05_Barrel_01,8ac7459b-6b67-4757-88c0-21549c6ba4da,13600,13600,1.00,1,2,1,2,20,12,None (default),Repository TextAsset,,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Barrel.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Barrel.prefab,Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Barrel_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Barrel_GUI.prefab,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Barrel_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Barrel_Dropped.prefab
SniperRifle_05_Butt_01,3b83da18-df07-4b35-8dc6-346f095fe582,10200,10200,1.00,1,2,1,2,20,11,None (default),Repository TextAsset,,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt.prefab,Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Butt_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Butt_GUI.prefab,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_Dropped.prefab
SniperRifle_05_Butt_02,e92c655c-1b50-4716-8f14-87f6ec0b6a64,15000,15000,1.00,1,2,1,2,20,11,None (default),Repository TextAsset,,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_02.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_02.prefab,Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Butt_02_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Butt_02_GUI.prefab,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_02_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_02_Dropped.prefab
SniperRifle_05_Butt_03,61748429-71dc-45cb-9932-9ad6fa633176,20000,20000,1.00,1,2,1,2,20,11,None (default),Repository TextAsset,,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_03.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_03.prefab,Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Butt_03_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Butt_03_GUI.prefab,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_03_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Butt_03_Dropped.prefab
SniperRifle_05_Receiver_01,245375c0-1ef8-42a8-8324-7b0cc2e7352d,17000,17000,1.00,1,2,1,2,20,13,None (default),Repository TextAsset,,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Receiver.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Receiver.prefab,Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Receiver_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/GUI/SniperRifle_05_Receiver_GUI.prefab,Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Receiver_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SniperRifle_05/SniperRifle_05_Receiver_Dropped.prefab
SniperRifle_06,d78ab578-50ec-40d1-9e30-1fb299682a4c,9750,9750,1.00,12,6,2,12,1,5,None (default),Repository TextAsset,,Weapons/SniperRifles/SCH/SCH.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SCH/SCH.prefab,Weapons/SniperRifles/SCH/SCH_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SCH/SCH_GUI.prefab,Weapons/SniperRifles/SCH/SCH_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SCH/SCH_Dropped.prefab
SniperRifle_06_Magazine_01,0fa273b4-7600-47fd-a986-3213777b395d,5250,5250,1.00,0.5,1,1,1,20,7,None (default),Repository TextAsset,,Weapons/SniperRifles/SR93/SR93_Magazine.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SR93/SR93_Magazine.prefab,Weapons/SniperRifles/SR93/GUI/SR93_Magazine_GUI.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SR93/GUI/SR93_Magazine_GUI.prefab,Weapons/SniperRifles/SR93/SR93_Magazine_Dropped.prefab,Assets/Prefabs/Items/Weapons/SniperRifles/SR93/SR93_Magazine_Dropped.prefab
Soap_01_S,6710a4df-9d4e-42e7-ba50-e6e9a84a13e3,8,8,1.00,0.2,1,1,1,17,64,None (default),Repository TextAsset,10,Loot/Soap_01_S/Soap_01_S.prefab,Assets/Prefabs/Items/Loot/Soap_01_S/Soap_01_S.prefab,Loot/Soap_01_S/Soap_01_S_GUI.prefab,Assets/Prefabs/Items/Loot/Soap_01_S/Soap_01_S_GUI.prefab,,
Soda Can,8a42c5fa-898d-469d-a0ab-1700f0571813,8,8,1.00,0.01,1,1,1,17,58,None (default),Repository TextAsset,20,Loot/SodaCanCrumpled/SodaCanCrumpled.prefab,Assets/Prefabs/Items/Loot/SodaCanCrumpled/SodaCanCrumpled.prefab,Loot/SodaCanCrumpled/SodaCanCrumpled_GUI.prefab,Assets/Prefabs/Items/Loot/SodaCanCrumpled/SodaCanCrumpled_GUI.prefab,,
Soldering Iron,c48fee09-83f8-4970-94c4-bb011e72c03b,450,450,1.00,1.2,1,1,1,17,67,None (default),Repository TextAsset,,Loot/SolderingIron/SolderingIron.prefab,Assets/Prefabs/Items/Loot/SolderingIron/SolderingIron.prefab,Loot/SolderingIron/SolderingIron_GUI.prefab,Assets/Prefabs/Items/Loot/SolderingIron/SolderingIron_GUI.prefab,,
Solvent,ce9cde6c-a6dd-4f96-a581-fe066329ab17,10,10,1.00,0.3,1,1,1,17,64,None (default),Repository TextAsset,5,Loot/IndustrialSolventBottle/IndustrialSolventBottle.prefab,Assets/Prefabs/Items/Loot/IndustrialSolventBottle/IndustrialSolventBottle.prefab,Loot/IndustrialSolventBottle/IndustrialSolventBottle_GUI.prefab,Assets/Prefabs/Items/Loot/IndustrialSolventBottle/IndustrialSolventBottle_GUI.prefab,,
Sorel,8d5c2bd3-644d-42ac-82b9-a8ffe1ab10ae,182,182,1.00,7,2,1,2,17,62,None (default),Repository TextAsset,10,Loot/ANFO/Sorel.prefab,Assets/Prefabs/Items/Loot/ANFO/Sorel.prefab,Loot/ANFO/Sorel_GUI.prefab,Assets/Prefabs/Items/Loot/ANFO/Sorel_GUI.prefab,Loot/ANFO/Sorel_Dropped.prefab,Assets/Prefabs/Items/Loot/ANFO/Sorel_Dropped.prefab
Spark plug,57e6b19d-c8c4-487c-9683-7ea539939a67,100,100,1.00,0.05,1,1,1,17,66,None (default),Repository TextAsset,5,Loot/SparkPlug/SparkPlug.prefab,Assets/Prefabs/Items/Loot/SparkPlug/SparkPlug.prefab,Loot/SparkPlug/SparkPlug_GUI.prefab,Assets/Prefabs/Items/Loot/SparkPlug/SparkPlug_GUI.prefab,,
Special ExitZone,bdc5f3c3-27ee-4af1-85fe-50fdfd85e5a2,0,0,1.00,0,1,1,1,27,48,None (default),Repository TextAsset,,,,,,,
Special_repair_kit,288c7552-901a-4980-8d7b-9ace7a4eb2e3,4500,4500,1.00,2,2,1,2,14,91,None (default),Repository TextAsset,,Items/Loot/RepairKit/RepairKit_Special.prefab,Assets/Prefabs/Items/Loot/RepairKit/RepairKit_Special.prefab,Items/Loot/RepairKit/RepairKit_Special_GUI.prefab,Assets/Prefabs/Items/Loot/RepairKit/RepairKit_Special_GUI.prefab,,
Spirit level,9c5864fb-7aff-4c42-bd1c-1a6a76b89ec5,7888,11832,1.50,2.2,3,1,3,17,67,01_Warehouse_YellowVan_RaidShop,Repository TextAsset,3,Loot/S_Level/S_Level.prefab,Assets/Prefabs/Items/Loot/S_Level/S_Level.prefab,Loot/S_Level/S_Level_GUI.prefab,Assets/Prefabs/Items/Loot/S_Level/S_Level_GUI.prefab,,
Sport bottle 1 liter,36bda7a3-874d-42ca-a69e-7a36cc9e01cc,180,180,1.00,0.2,1,2,2,17,63,None (default),Repository TextAsset,,Loot/BottleSport/BottleSport.prefab,Assets/Prefabs/Items/Loot/BottleSport/BottleSport.prefab,Loot/BottleSport/BottleSport_GUI.prefab,Assets/Prefabs/Items/Loot/BottleSport/BottleSport_GUI.prefab,,
Sport watch,1c6a716e-fd65-45f0-8578-3851d4755243,25,25,1.00,0.3,1,1,1,17,65,None (default),Repository TextAsset,,Loot/WristSportsWatches/WristSportsWatches.prefab,Assets/Prefabs/Items/Loot/WristSportsWatches/WristSportsWatches.prefab,Loot/WristSportsWatches/WristSportsWatches_GUI.prefab,Assets/Prefabs/Items/Loot/WristSportsWatches/WristSportsWatches_GUI.prefab,,
Spot for transmitter,d6715bc3-8ab9-4217-b024-8bc77057c4b2,0,0,1.00,0,1,1,1,27,45,None (default),Repository TextAsset,,,,,,,
SSD,2dbbe764-b024-444a-a652-fe003b82b99a,1900,1900,1.00,0.1,1,1,1,17,66,None (default),Repository TextAsset,,Loot/SSD/SSD.prefab,Assets/Prefabs/Items/Loot/SSD/SSD.prefab,Loot/SSD/SSD_GUI.prefab,Assets/Prefabs/Items/Loot/SSD/SSD_GUI.prefab,,
Steel,1109da06-d007-4b1c-b72c-57d67bf05e26,20,20,1.00,7,2,1,2,17,62,None (default),Repository TextAsset,10,Loot/GoldBullion/LowQualityMetal.prefab,Assets/Prefabs/Items/Loot/GoldBullion/LowQualityMetal.prefab,Loot/GoldBullion/LowQualityMetal_GUI.prefab,Assets/Prefabs/Items/Loot/GoldBullion/LowQualityMetal_GUI.prefab,Loot/GoldBullion/LowQualityMetal_Dropped.prefab,Assets/Prefabs/Items/Loot/GoldBullion/LowQualityMetal_Dropped.prefab
Sticky Stick,aea62400-befc-464c-afe9-ad17b4912fff,18,18,1.00,0.75,1,2,2,17,64,None (default),Repository TextAsset,5,Loot/MountingFoam/MountingFoam.prefab,Assets/Prefabs/Items/Loot/MountingFoam/MountingFoam.prefab,Loot/MountingFoam/MountingFoam_GUI.prefab,Assets/Prefabs/Items/Loot/MountingFoam/MountingFoam_GUI.prefab,,
Storage Enforcer_01,dfb10ef8-465f-478a-bbbd-99ee0f3fadcd,0,0,1.00,3,4,4,16,5,,None (default),Repository TextAsset,,,,,,,
Storage Rookie_01,00938a78-f763-4889-9718-e0b786fb9d3f,0,0,1.00,3,4,4,16,5,,None (default),Repository TextAsset,,,,,,,
Storage Trashooter_01,72c54306-d668-411e-a7d9-4016f911688f,0,0,1.00,3,4,4,16,5,,None (default),Repository TextAsset,,,,,,,
